package_id,seq_in_package,task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
EQ_PKG_13,92,E2-GSS-08_Misiones-San_Patricio,E2,gss_reproduzivel,distrito,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,E2-MODEL-08_Misiones-San_Patricio,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_13,93,E2-SENS-08_Misiones-San_Patricio,E2,sensibilidade_3_cenarios,distrito,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,E2-GSS-08_Misiones-San_Patricio,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_13,94,E2-QA-08_Misiones-San_Patricio,E2,qa_modelo,distrito,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,E2-SENS-08_Misiones-San_Patricio,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_13,95,E3-MIDIA-08_Misiones-San_Patricio,E3,midia_tecnica_local,distrito,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,E2-QA-08_Misiones-San_Patricio,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_13,96,E3-QA-08_Misiones-San_Patricio,E3,qa_midia,distrito,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,E3-MIDIA-08_Misiones-San_Patricio,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_13,97,E4-TEXTO-08_Misiones-San_Patricio,E4,redacao_profunda_distrital,distrito,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,E3-QA-08_Misiones-San_Patricio,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_13,98,E4-QA-08_Misiones-San_Patricio,E4,qa_editorial_distrital,distrito,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,E4-TEXTO-08_Misiones-San_Patricio,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_13,99,E1-CIT-08_Misiones-Santa_Maria,E1,citacao_linha_a_linha,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_13,100,E1-INDIC-08_Misiones-Santa_Maria,E1,indicadores_oficiais_granulares,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,E1-CIT-08_Misiones-Santa_Maria,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_13,101,E1-QA-08_Misiones-Santa_Maria,E1,qa_evidencia,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,E1-INDIC-08_Misiones-Santa_Maria,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_13,102,E2-MODEL-08_Misiones-Santa_Maria,E2,calibracao_notas_AE,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,E1-QA-08_Misiones-Santa_Maria,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_13,103,E2-GSS-08_Misiones-Santa_Maria,E2,gss_reproduzivel,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,E2-MODEL-08_Misiones-Santa_Maria,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_13,104,E2-SENS-08_Misiones-Santa_Maria,E2,sensibilidade_3_cenarios,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,E2-GSS-08_Misiones-Santa_Maria,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_13,105,E2-QA-08_Misiones-Santa_Maria,E2,qa_modelo,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,E2-SENS-08_Misiones-Santa_Maria,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_13,106,E3-MIDIA-08_Misiones-Santa_Maria,E3,midia_tecnica_local,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,E2-QA-08_Misiones-Santa_Maria,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_13,107,E3-QA-08_Misiones-Santa_Maria,E3,qa_midia,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,E3-MIDIA-08_Misiones-Santa_Maria,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_13,108,E4-TEXTO-08_Misiones-Santa_Maria,E4,redacao_profunda_distrital,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,E3-QA-08_Misiones-Santa_Maria,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_13,109,E4-QA-08_Misiones-Santa_Maria,E4,qa_editorial_distrital,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,E4-TEXTO-08_Misiones-Santa_Maria,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_13,110,E1-CIT-08_Misiones-Santa_Rosa,E1,citacao_linha_a_linha,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_13,111,E1-INDIC-08_Misiones-Santa_Rosa,E1,indicadores_oficiais_granulares,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,E1-CIT-08_Misiones-Santa_Rosa,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_13,112,E1-QA-08_Misiones-Santa_Rosa,E1,qa_evidencia,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,E1-INDIC-08_Misiones-Santa_Rosa,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_13,113,E2-MODEL-08_Misiones-Santa_Rosa,E2,calibracao_notas_AE,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,E1-QA-08_Misiones-Santa_Rosa,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_13,114,E2-GSS-08_Misiones-Santa_Rosa,E2,gss_reproduzivel,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,E2-MODEL-08_Misiones-Santa_Rosa,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_13,115,E2-SENS-08_Misiones-Santa_Rosa,E2,sensibilidade_3_cenarios,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,E2-GSS-08_Misiones-Santa_Rosa,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_13,116,E2-QA-08_Misiones-Santa_Rosa,E2,qa_modelo,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,E2-SENS-08_Misiones-Santa_Rosa,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_13,117,E3-MIDIA-08_Misiones-Santa_Rosa,E3,midia_tecnica_local,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,E2-QA-08_Misiones-Santa_Rosa,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_13,118,E3-QA-08_Misiones-Santa_Rosa,E3,qa_midia,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,E3-MIDIA-08_Misiones-Santa_Rosa,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_13,119,E4-TEXTO-08_Misiones-Santa_Rosa,E4,redacao_profunda_distrital,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,E3-QA-08_Misiones-Santa_Rosa,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_13,120,E4-QA-08_Misiones-Santa_Rosa,E4,qa_editorial_distrital,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,E4-TEXTO-08_Misiones-Santa_Rosa,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_13,121,E1-CIT-08_Misiones-Santiago,E1,citacao_linha_a_linha,distrito,08_Misiones,Santiago,Departamentos/08_Misiones/Santiago,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_13,122,E1-INDIC-08_Misiones-Santiago,E1,indicadores_oficiais_granulares,distrito,08_Misiones,Santiago,Departamentos/08_Misiones/Santiago,E1-CIT-08_Misiones-Santiago,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
